IP_source,destination_port,sum_ip
14.183.184.43,1.0,2
113.161.224.100,0.0,1
113.182.235.94,2.807354922057604,7
123.25.238.24,0.0,1
123.28.115.159,0.0,1
171.253.10.42,2.584962500721156,6
183.80.184.134,3.169925001442312,9
220.90.149.115,2.321928094887362,5
27.64.226.16,3.906890595608518,15
113.183.8.92,2.807354922057604,7
171.253.10.42,2.807354922057604,7
203.113.152.125,1.0,2
220.90.149.115,1.0,2
14.173.46.149,1.0,2
171.253.19.158,0.0,1
183.80.184.134,2.0,4
203.113.152.125,1.0,2
207.46.13.184,0.0,1
220.90.149.115,1.584962500721156,3
14.190.252.242,0.0,1
103.199.33.177,2.0,4
171.232.27.113,0.0,1
14.173.46.149,0.0,1
66.249.71.152,0.0,1
103.199.33.177,0.0,1
171.253.19.158,0.0,1
203.113.152.5,2.0,4
66.249.71.153,0.0,1
113.182.235.94,2.807354922057604,7
171.253.10.42,0.0,1
123.28.115.159,0.0,1
171.253.10.42,2.584962500721156,6
14.164.137.5,0.0,1
14.183.184.43,1.0,2
27.76.46.250,2.0,4
113.182.235.94,0.0,1
116.103.90.140,2.584962500721156,6
123.25.238.24,0.0,1
123.28.115.159,0.0,1
171.253.10.42,2.584962500721156,6
14.173.46.149,0.0,1
113.182.235.94,3.8073549220576055,14
14.162.218.123,2.584962500721156,6
14.173.46.149,0.0,1
23.239.108.170,0.0,1
113.175.139.229,2.0,4
113.182.235.94,2.584962500721156,6
171.253.10.42,2.807354922057604,7
14.173.46.149,3.0,8
116.103.90.140,2.807354922057604,7
123.24.5.199,3.584962500721156,12
171.253.10.42,2.321928094887362,5
203.113.152.2,0.0,1
14.162.218.123,2.584962500721156,6
14.164.137.5,0.0,1
14.183.184.43,1.0,2
66.249.77.19,0.0,1
69.162.124.229,2.0,4
103.199.32.213,2.321928094887362,5
103.199.33.177,1.0,2
113.161.224.100,0.0,1
113.182.235.94,2.0,4
116.103.90.140,3.0,8
123.28.115.159,0.0,1
171.253.137.172,2.807354922057604,7
103.199.32.213,1.584962500721156,3
103.199.33.177,2.584962500721156,6
141.8.132.10,0.0,1
183.80.184.134,3.459431618637298,11
103.199.32.213,0.0,1
103.199.33.177,1.0,2
116.103.90.140,1.0,2
27.75.69.241,2.807354922057604,7
103.199.33.177,1.0,2
112.197.30.253,0.0,1
113.182.235.94,0.0,1
171.232.27.113,0.0,1
14.164.137.5,1.0,2
103.199.33.177,0.0,1
112.197.30.253,2.584962500721156,6
113.161.224.100,0.0,1
123.28.115.159,2.0,4
171.253.10.42,3.459431618637298,11
14.162.218.123,2.584962500721156,6
14.173.46.149,0.0,1
14.183.184.43,0.0,1
103.199.33.177,1.584962500721156,3
113.161.224.100,1.0,2
116.103.90.140,2.584962500721156,6
116.111.179.136,3.321928094887362,10
123.25.238.24,0.0,1
123.28.115.159,1.0,2
171.253.10.42,1.0,2
14.173.46.149,2.584962500721156,6
14.183.184.43,0.0,1
103.199.32.213,3.0,8
116.104.2.33,1.584962500721156,3
207.46.13.182,0.0,1
103.199.32.213,0.0,1
103.199.33.177,0.0,1
116.103.90.140,2.584962500721156,6
116.111.179.136,2.807354922057604,7
14.174.99.97,2.584962500721156,6
66.249.82.220,2.807354922057604,7
66.249.82.221,2.584962500721156,6
66.249.82.222,2.584962500721156,6
100.105.9.55,2.807354922057604,7
103.199.33.177,2.807354922057604,7
116.111.179.136,2.807354922057604,7
171.232.27.113,0.0,1
192.168.2.11,1.584962500721156,3
100.105.9.55,2.584962500721156,6
113.175.139.229,2.0,4
116.103.90.140,0.0,1
14.162.218.123,0.0,1
14.174.99.97,2.584962500721156,6
14.177.186.206,1.584962500721156,3
66.249.82.216,3.0,8
66.249.82.217,2.584962500721156,6
66.249.82.218,2.321928094887362,5
100.105.9.55,0.0,1
116.111.179.136,2.807354922057604,7
171.228.46.106,0.0,1
192.168.2.11,1.584962500721156,3
14.162.218.123,2.321928094887362,5
14.230.67.59,3.0,8
66.249.71.157,0.0,1
103.199.33.177,2.0,4
118.70.16.64,0.0,1
119.207.201.241,2.0,4
14.176.114.60,2.807354922057604,7
27.75.69.241,0.0,1
66.249.71.154,0.0,1
66.249.79.144,0.0,1
116.111.179.136,2.807354922057604,7
217.182.132.65,0.0,1
27.75.69.241,2.584962500721156,6
116.111.179.136,2.807354922057604,7
171.253.10.42,2.807354922057604,7
220.90.149.115,0.0,1
14.162.218.123,2.584962500721156,6
14.164.137.5,0.0,1
14.174.99.97,2.584962500721156,6
14.183.184.43,0.0,1
66.249.82.220,1.0,2
66.249.82.221,2.584962500721156,6
66.249.82.222,1.0,2
100.105.9.55,0.0,1
113.161.224.100,1.0,2
116.111.179.136,2.807354922057604,7
123.25.238.24,1.0,2
123.28.115.159,0.0,1
203.113.152.8,0.0,1
220.90.149.115,2.321928094887362,5
14.187.208.252,0.0,1
100.105.9.55,2.321928094887362,5
119.207.201.241,0.0,1
207.46.13.182,0.0,1
14.162.218.123,2.584962500721156,6
27.75.69.241,2.807354922057604,7
66.249.82.220,0.0,1
103.199.33.177,2.0,4
119.207.201.241,1.584962500721156,3
27.76.46.250,2.0,4
66.249.82.216,3.169925001442312,9
66.249.82.217,3.459431618637298,11
66.249.82.218,2.584962500721156,6
66.249.82.220,3.321928094887362,10
66.249.82.221,2.0,4
66.249.82.222,2.0,4
118.71.162.247,3.584962500721156,12
119.207.201.241,2.321928094887362,5
171.253.10.42,0.0,1
14.162.218.123,2.584962500721156,6
40.77.178.99,0.0,1
116.108.73.189,2.321928094887362,5
116.111.179.136,2.807354922057604,7
171.232.117.94,2.584962500721156,6
171.248.160.132,1.0,2
171.253.10.42,1.584962500721156,3
171.253.11.115,2.321928094887362,5
203.113.152.4,0.0,1
14.188.75.120,2.584962500721156,6
66.249.82.216,0.0,1
103.199.33.177,0.0,1
113.175.139.229,2.0,4
116.108.73.189,0.0,1
116.111.179.136,2.807354922057604,7
123.25.238.24,0.0,1
171.232.27.113,0.0,1
171.232.117.94,2.584962500721156,6
171.248.160.132,2.0,4
171.253.11.115,2.321928094887362,5
66.249.79.160,0.0,1
100.105.9.55,2.321928094887362,5
103.199.33.177,1.584962500721156,3
113.161.224.100,0.0,1
113.188.127.30,1.584962500721156,3
116.96.243.165,0.0,1
14.173.46.149,0.0,1
14.183.184.43,0.0,1
14.188.72.73,2.807354922057604,7
100.105.9.55,0.0,1
103.199.33.53,2.584962500721156,6
113.161.224.100,0.0,1
123.28.115.159,0.0,1
14.164.137.5,1.0,2
14.173.46.149,1.0,2
14.183.184.43,2.0,4
14.188.72.73,2.584962500721156,6
64.233.173.132,0.0,1
64.233.173.134,0.0,1
103.199.33.53,0.0,1
113.161.224.100,0.0,1
113.188.127.30,1.0,2
123.25.238.24,0.0,1
123.28.115.159,0.0,1
171.253.11.115,0.0,1
14.162.218.123,2.584962500721156,6
14.164.137.5,0.0,1
14.183.184.43,0.0,1
14.188.72.73,0.0,1
64.233.173.132,2.807354922057604,7
64.233.173.133,2.584962500721156,6
64.233.173.134,3.0,8
69.162.124.229,0.0,1
116.107.94.106,2.0,4
123.25.238.24,1.0,2
123.28.115.159,0.0,1
171.255.153.157,2.584962500721156,6
14.176.114.60,0.0,1
69.162.124.229,1.584962500721156,3
119.207.201.241,2.0,4
171.232.27.113,0.0,1
171.253.10.42,2.584962500721156,6
171.253.11.115,0.0,1
8.37.235.160,0.0,1
14.176.114.60,2.321928094887362,5
14.188.72.73,2.807354922057604,7
27.76.46.250,0.0,1
66.249.82.216,2.0,4
66.249.82.217,2.0,4
66.249.82.218,1.584962500721156,3
113.179.104.30,0.0,1
171.232.117.94,2.584962500721156,6
171.253.10.42,0.0,1
171.253.11.115,0.0,1
14.176.114.60,0.0,1
113.179.104.30,1.584962500721156,3
116.107.94.106,2.0,4
123.27.27.95,0.0,1
171.253.11.115,2.584962500721156,6
14.176.114.60,0.0,1
14.188.72.73,2.807354922057604,7
66.249.82.217,0.0,1
117.5.195.15,3.169925001442312,9
171.253.10.42,1.0,2
171.253.11.115,2.321928094887362,5
14.176.114.60,1.584962500721156,3
66.249.82.216,2.0,4
66.249.82.217,1.0,2
66.249.82.218,1.584962500721156,3
117.5.195.15,0.0,1
171.253.10.42,2.584962500721156,6
14.188.72.73,0.0,1
27.76.46.250,2.0,4
117.5.195.15,2.321928094887362,5
14.188.72.73,2.321928094887362,5
100.107.108.200,0.0,1
14.167.66.13,2.807354922057604,7
14.176.114.60,3.169925001442312,9
14.188.72.73,0.0,1
100.107.108.200,1.584962500721156,3
113.185.26.5,0.0,1
116.107.94.106,2.0,4
14.188.72.73,2.584962500721156,6
113.175.139.229,2.0,4
171.253.11.115,1.584962500721156,3
14.188.168.228,3.0,8
27.76.46.250,0.0,1
66.249.82.220,1.0,2
66.249.82.221,1.0,2
69.162.124.232,2.0,4
103.199.32.213,2.584962500721156,6
171.253.10.42,2.584962500721156,6
171.253.11.115,2.807354922057604,7
14.188.168.228,2.807354922057604,7
14.228.190.10,2.584962500721156,6
27.76.46.250,1.584962500721156,3
66.249.82.216,0.0,1
66.249.82.220,1.584962500721156,3
66.249.82.221,2.807354922057604,7
66.249.82.222,2.321928094887362,5
103.199.32.213,0.0,1
113.165.62.74,2.807354922057604,7
113.179.104.30,2.0,4
171.232.27.113,0.0,1
171.232.117.94,0.0,1
14.188.168.228,0.0,1
66.249.82.216,2.321928094887362,5
66.249.82.217,2.807354922057604,7
66.249.82.218,2.0,4
103.199.32.213,1.584962500721156,3
117.5.195.15,2.807354922057604,7
171.232.117.94,2.321928094887362,5
171.253.11.115,2.584962500721156,6
14.176.114.60,0.0,1
14.188.72.73,0.0,1
14.188.168.228,3.169925001442312,9
14.190.192.15,2.807354922057604,7
14.176.114.60,2.584962500721156,6
14.188.72.73,2.807354922057604,7
14.188.168.228,2.807354922057604,7
171.251.104.52,0.0,1
14.188.72.73,2.321928094887362,5
14.188.168.228,2.584962500721156,6
27.76.46.250,2.0,4
66.249.82.216,2.0,4
66.249.82.217,1.0,2
66.249.82.218,0.0,1
113.175.139.229,2.9477027792200903,9
113.179.104.30,0.0,1
117.5.171.5,3.0,8
171.232.117.94,2.584962500721156,6
171.251.104.52,2.0,4
14.188.168.228,0.0,1
113.175.139.229,2.0,4
113.179.104.30,1.584962500721156,3
113.182.235.166,2.807354922057604,7
117.5.171.5,1.0,2
171.232.27.113,0.0,1
171.251.104.52,2.321928094887362,5
171.253.10.42,2.584962500721156,6
14.188.168.228,2.584962500721156,6
66.249.82.218,2.0,4
66.249.82.221,0.0,1
92.247.181.29,0.0,1
117.5.171.5,2.584962500721156,6
171.232.117.94,2.584962500721156,6
14.188.72.73,1.0,2
27.76.46.250,0.0,1
64.233.173.132,2.321928094887362,5
64.233.173.133,1.0,2
64.233.173.134,1.0,2
66.249.82.220,0.0,1
66.249.82.221,1.0,2
66.249.82.222,0.0,1
171.251.104.52,2.807354922057604,7
171.255.153.157,2.584962500721156,6
14.188.72.73,2.584962500721156,6
14.188.168.228,2.584962500721156,6
117.5.195.15,2.584962500721156,6
171.232.117.94,2.584962500721156,6
171.253.10.42,0.0,1
1.52.216.226,2.807354922057604,7
27.67.14.94,0.0,1
171.253.10.42,2.321928094887362,5
27.67.14.94,2.0,4
103.199.32.213,0.0,1
116.107.94.106,2.0,4
199.30.25.152,0.0,1
27.67.14.94,0.0,1
65.55.210.188,0.0,1
66.249.71.154,0.0,1
103.199.32.213,2.584962500721156,6
113.162.203.189,1.0,2
117.5.171.5,3.584962500721156,12
199.30.24.102,0.0,1
199.30.25.140,0.0,1
1.52.216.226,2.807354922057604,7
14.188.72.73,0.0,1
27.67.14.94,1.584962500721156,3
65.55.210.98,0.0,1
65.55.210.153,0.0,1
66.249.79.140,0.0,1
199.30.24.60,0.0,1
199.30.24.159,0.0,1
199.30.24.189,0.0,1
14.188.72.73,2.584962500721156,6
69.171.230.98,0.0,1
199.30.24.246,0.0,1
1.52.216.226,2.807354922057604,7
14.188.168.228,2.807354922057604,7
100.79.17.24,0.0,1
113.161.141.185,0.0,1
116.107.94.106,2.0,4
14.188.72.73,3.0,8
27.67.14.94,3.0,8
100.79.17.24,0.0,1
171.232.27.113,0.0,1
14.188.168.228,2.584962500721156,6
14.190.192.15,0.0,1
27.64.1.65,3.169925001442312,9
27.67.14.94,0.0,1
118.70.16.64,0.0,1
161.225.96.23,2.321928094887362,5
14.188.75.120,2.584962500721156,6
27.67.14.94,0.0,1
69.162.124.229,2.0,4
161.225.96.23,2.0,4
116.107.94.106,2.0,4
161.225.96.23,1.584962500721156,3
171.253.10.42,0.0,1
14.188.72.73,2.807354922057604,7
14.188.168.228,3.7004397181410926,13
171.232.27.113,0.0,1
171.253.10.42,2.321928094887362,5
58.187.237.148,3.0,8
58.187.237.148,2.584962500721156,6
58.187.237.148,0.0,1
161.225.96.23,0.0,1
14.188.168.228,3.584962500721156,12
27.64.1.65,0.0,1
58.187.237.148,2.584962500721156,6
171.253.10.42,2.584962500721156,6
1.52.216.226,2.807354922057604,7
27.64.1.65,2.584962500721156,6
27.67.14.94,2.584962500721156,6
27.74.231.35,2.0,4
14.162.218.123,2.584962500721156,6
14.174.99.97,2.584962500721156,6
27.67.14.94,1.584962500721156,3
66.249.71.154,0.0,1
66.249.82.220,2.0,4
66.249.82.221,0.0,1
66.249.82.222,1.584962500721156,3
113.188.127.30,1.0,2
116.100.167.185,0.0,1
14.162.218.123,2.584962500721156,6
27.64.1.65,2.807354922057604,7
27.74.231.35,2.0,4
103.199.32.131,0.0,1
113.190.133.164,2.807354922057604,7
114.136.130.104,2.807354922057604,7
116.100.167.185,1.584962500721156,3
103.199.32.131,3.459431618637298,11
116.101.133.94,2.0,4
161.225.96.23,2.321928094887362,5
14.162.218.123,2.584962500721156,6
27.74.109.0,0.0,1
161.225.96.23,1.584962500721156,3
27.64.1.65,2.807354922057604,7
27.74.109.0,2.584962500721156,6
27.74.231.35,0.0,1
141.8.184.31,0.0,1
171.232.27.113,0.0,1
14.162.218.123,2.584962500721156,6
14.173.46.149,0.0,1
27.74.109.0,2.807354922057604,7
27.74.231.35,0.0,1
66.249.77.19,0.0,1
66.249.79.184,0.0,1
100.69.109.176,2.584962500721156,6
115.72.245.12,2.0,4
171.246.164.200,2.0,4
14.190.192.15,0.0,1
66.249.71.152,0.0,1
66.249.71.153,0.0,1
66.249.79.136,0.0,1
115.72.245.12,2.584962500721156,6
116.100.167.185,2.0,4
1.52.216.226,2.807354922057604,7
14.162.218.123,2.584962500721156,6
14.191.244.157,2.807354922057604,7
27.74.109.0,0.0,1
100.69.109.176,2.807354922057604,7
115.72.245.12,0.0,1
171.224.59.117,2.0,4
171.246.164.200,2.321928094887362,5
27.64.226.16,3.906890595608518,15
27.74.109.0,2.584962500721156,6
115.72.245.12,2.321928094887362,5
171.246.164.200,2.0,4
14.190.68.2,2.584962500721156,6
107.167.108.75,1.0,2
113.190.133.164,0.0,1
115.72.245.12,1.0,2
171.232.27.113,0.0,1
14.191.244.157,0.0,1
27.67.14.94,2.807354922057604,7
113.190.133.164,2.584962500721156,6
1.52.216.226,2.807354922057604,7
14.190.192.15,1.0,2
14.191.244.157,2.807354922057604,7
171.246.164.200,0.0,1
14.188.168.228,2.584962500721156,6
66.249.71.152,0.0,1
113.181.99.49,3.169925001442312,9
117.4.240.187,2.807354922057604,7
14.188.168.228,2.807354922057604,7
14.190.192.15,2.584962500721156,6
27.67.14.94,0.0,1
69.162.124.229,2.0,4
113.161.128.170,0.0,1
117.4.240.187,2.807354922057604,7
14.190.192.15,1.0,2
66.249.82.220,0.0,1
66.249.82.221,2.0,4
66.249.82.222,0.0,1
113.188.236.176,0.0,1
116.100.167.185,2.0,4
116.104.120.179,2.807354922057604,7
14.162.218.123,0.0,1
14.190.192.15,1.584962500721156,3
14.191.244.157,2.807354922057604,7
27.67.14.94,0.0,1
66.249.82.220,2.321928094887362,5
66.249.82.221,1.584962500721156,3
66.249.82.222,2.807354922057604,7
100.67.215.178,2.584962500721156,6
113.181.99.49,1.0,2
113.188.236.176,0.0,1
27.67.14.94,0.0,1
113.181.99.49,1.584962500721156,3
171.246.164.200,0.0,1
27.64.81.157,0.0,1
27.64.226.16,3.459431618637298,11
27.67.14.94,0.0,1
66.249.82.218,0.0,1
14.176.114.60,2.584962500721156,6
14.188.168.228,2.584962500721156,6
27.64.81.157,1.584962500721156,3
27.64.226.16,0.0,1
27.74.109.0,1.584962500721156,3
66.249.82.216,3.0,8
66.249.82.217,2.0,4
66.249.82.218,2.807354922057604,7
100.67.215.178,2.584962500721156,6
113.190.80.34,0.0,1
116.100.167.185,1.584962500721156,3
116.107.222.216,2.0,4
203.162.103.166,0.0,1
14.191.244.157,0.0,1
27.74.109.0,1.584962500721156,3
113.190.80.34,1.584962500721156,3
115.72.245.12,2.584962500721156,6
171.232.27.113,0.0,1
14.176.114.60,2.584962500721156,6
14.188.168.228,2.584962500721156,6
14.191.244.157,2.807354922057604,7
27.67.14.94,2.0,4
14.191.244.157,2.584962500721156,6
27.64.81.157,0.0,1
27.64.226.16,2.0,4
27.74.109.0,2.0,4
117.4.240.187,3.0,8
14.174.99.97,2.584962500721156,6
66.249.82.220,1.0,2
66.249.82.221,2.0,4
66.249.82.222,1.0,2
117.4.240.187,2.584962500721156,6
27.67.14.94,2.584962500721156,6
27.74.109.0,0.0,1
69.162.124.232,0.0,1
113.190.133.164,2.807354922057604,7
207.46.13.184,0.0,1
14.173.46.149,2.807354922057604,7
27.64.226.16,2.0,4
66.249.82.220,0.0,1
69.162.124.232,1.584962500721156,3
171.232.27.113,0.0,1
14.173.46.149,2.584962500721156,6
14.175.201.185,0.0,1
27.67.14.94,0.0,1
66.249.71.158,0.0,1
66.249.82.220,0.0,1
66.249.82.221,0.0,1
100.67.215.178,2.584962500721156,6
113.190.80.34,2.0,4
14.169.184.41,2.0,4
14.175.201.185,2.584962500721156,6
35.184.179.5,1.584962500721156,3
66.249.82.220,0.0,1
66.249.82.221,1.0,2
171.234.81.72,0.0,1
14.175.201.185,2.807354922057604,7
27.64.226.16,0.0,1
35.184.179.5,0.0,1
100.74.115.155,0.0,1
113.190.133.164,2.584962500721156,6
117.4.240.187,2.807354922057604,7
171.234.81.72,2.321928094887362,5
14.169.184.41,0.0,1
14.175.201.185,2.807354922057604,7
27.74.109.0,0.0,1
113.190.133.164,2.807354922057604,7
14.169.184.41,2.0,4
171.248.120.231,3.169925001442312,9
14.169.184.41,0.0,1
14.176.114.60,1.0,2
27.64.81.157,0.0,1
66.249.79.168,0.0,1
14.173.46.149,1.0,2
14.176.114.60,2.321928094887362,5
27.64.81.157,0.0,1
27.74.109.0,2.584962500721156,6
171.248.120.231,2.807354922057604,7
14.173.46.149,2.584962500721156,6
27.64.81.157,0.0,1
123.30.175.38,0.0,1
171.248.120.231,2.807354922057604,7
27.64.81.157,1.0,2
27.74.109.0,0.0,1
27.64.81.157,0.0,1
27.74.109.0,2.321928094887362,5
117.4.240.187,2.807354922057604,7
171.232.27.113,0.0,1
14.173.46.149,2.584962500721156,6
14.175.201.185,2.807354922057604,7
27.64.81.157,0.0,1
171.248.120.231,3.0,8
216.244.66.250,0.0,1
66.249.71.157,0.0,1
100.107.82.138,0.0,1
113.161.128.162,0.0,1
116.104.120.179,2.584962500721156,6
171.248.120.231,2.584962500721156,6
14.173.46.149,1.0,2
27.74.109.0,0.0,1
27.74.109.0,2.321928094887362,5
116.104.120.179,0.0,1
171.232.27.113,0.0,1
171.248.120.231,2.807354922057604,7
14.190.192.15,0.0,1
69.162.124.229,0.0,1
116.104.120.179,2.584962500721156,6
14.175.201.185,0.0,1
69.162.124.229,1.584962500721156,3
14.175.201.185,2.584962500721156,6
14.176.114.60,0.0,1
116.104.120.179,2.584962500721156,6
14.176.114.60,2.321928094887362,5
14.190.192.15,0.0,1
113.190.80.34,0.0,1
14.176.114.60,3.0,8
14.190.192.15,1.0,2
113.190.80.34,1.584962500721156,3
171.248.120.231,2.807354922057604,7
207.46.13.184,1.0,2
14.175.201.185,0.0,1
14.190.192.15,1.0,2
14.175.201.185,2.584962500721156,6
66.249.71.156,0.0,1
113.190.80.34,2.0,4
116.107.222.216,0.0,1
14.175.201.185,2.807354922057604,7
27.64.226.16,1.0,2
116.104.120.179,2.807354922057604,7
116.107.222.216,1.584962500721156,3
171.232.27.113,0.0,1
92.247.181.31,0.0,1
98.207.48.175,0.0,1
113.190.133.164,2.584962500721156,6
27.64.226.16,3.906890595608518,15
66.249.71.154,0.0,1
98.207.48.175,1.584962500721156,3
113.190.80.34,0.0,1
14.176.114.60,0.0,1
113.190.80.34,1.584962500721156,3
14.176.114.60,2.321928094887362,5
113.190.133.164,2.321928094887362,5
123.28.156.234,1.0,2
27.67.42.249,2.0,4
66.249.77.17,0.0,1
66.249.77.19,0.0,1
66.249.77.21,0.0,1
98.207.48.175,2.0,4
113.190.133.164,2.807354922057604,7
123.28.156.234,1.584962500721156,3
171.232.27.113,0.0,1
27.67.42.249,0.0,1
66.249.79.184,0.0,1
116.104.120.179,2.584962500721156,6
123.28.156.234,0.0,1
151.64.203.251,0.0,1
14.182.170.35,3.169925001442312,9
27.67.42.249,2.321928094887362,5
123.28.156.234,2.0,4
14.176.114.60,2.584962500721156,6
14.182.170.35,2.807354922057604,7
27.64.226.16,0.0,1
113.190.80.34,2.0,4
27.64.226.16,3.8073549220576055,14
27.67.42.249,2.0,4
113.190.133.164,0.0,1
27.67.42.249,0.0,1
113.190.133.164,2.0,4
116.104.120.179,2.807354922057604,7
27.67.42.249,0.0,1
192.168.2.11,1.0,2
66.249.71.156,0.0,1
192.168.2.11,1.0,2
14.182.170.35,2.807354922057604,7
113.190.133.164,2.584962500721156,6
123.28.156.234,2.584962500721156,6
192.168.2.11,1.0,2
27.76.151.252,3.0,8
69.162.124.229,0.0,1
98.207.48.175,2.0,4
14.162.218.123,2.584962500721156,6
69.162.124.229,1.584962500721156,3
171.232.27.113,0.0,1
207.46.13.183,0.0,1
14.182.170.35,2.807354922057604,7
14.183.207.0,2.807354922057604,7
116.104.120.179,2.807354922057604,7
120.138.68.207,0.0,1
123.28.156.234,2.321928094887362,5
14.183.207.0,0.0,1
14.190.192.15,0.0,1
98.207.48.175,2.0,4
14.166.133.201,2.0,4
14.182.170.35,3.7004397181410926,13
14.190.192.15,2.0,4
171.246.164.200,2.584962500721156,6
171.253.16.217,0.0,1
14.162.218.123,0.0,1
27.67.42.249,2.807354922057604,7
116.97.18.239,2.0,4
171.253.16.217,2.0,4
14.162.218.123,3.459431618637298,11
14.166.133.201,2.0,4
66.249.77.17,0.0,1
66.249.77.19,0.0,1
66.249.77.21,0.0,1
98.207.48.175,0.0,1
113.190.133.164,2.584962500721156,6
171.232.27.113,0.0,1
171.253.16.217,2.321928094887362,5
14.183.207.0,2.584962500721156,6
66.249.79.181,0.0,1
66.249.79.184,0.0,1
98.207.48.175,1.584962500721156,3
116.97.18.239,0.0,1
171.246.164.200,0.0,1
14.183.207.0,0.0,1
116.97.18.239,1.584962500721156,3
117.2.128.104,1.0,2
117.2.128.105,1.584962500721156,3
118.70.128.42,0.0,1
14.182.170.35,2.807354922057604,7
117.2.128.104,0.0,1
117.2.128.105,0.0,1
171.250.69.111,1.584962500721156,3
27.67.42.249,2.321928094887362,5
117.2.128.104,3.0,8
117.2.128.105,1.0,2
171.250.69.111,3.584962500721156,12
14.182.170.35,3.169925001442312,9
14.183.207.0,2.807354922057604,7
66.249.71.157,0.0,1
69.162.124.232,0.0,1
117.2.128.104,2.321928094887362,5
117.2.128.105,2.584962500721156,6
171.250.69.111,0.0,1
42.116.79.133,1.0,2
69.162.124.232,1.584962500721156,3
117.2.128.104,3.0,8
117.2.128.105,3.8073549220576055,14
14.183.207.0,2.807354922057604,7
42.116.79.133,2.321928094887362,5
66.249.71.156,0.0,1
100.66.76.156,3.169925001442312,9
113.190.133.164,2.584962500721156,6
117.2.128.104,2.0,4
117.2.128.105,1.584962500721156,3
14.166.133.201,2.0,4
27.67.42.249,2.321928094887362,5
100.66.76.156,2.807354922057604,7
113.183.162.46,3.0,8
116.97.18.239,2.0,4
116.100.167.185,1.0,2
117.2.128.104,3.0,8
117.2.128.105,2.807354922057604,7
27.67.42.249,2.0,4
66.249.77.17,0.0,1
113.183.162.46,0.0,1
113.190.80.34,1.0,2
116.100.167.185,2.584962500721156,6
117.2.128.104,2.0,4
117.2.128.105,3.169925001442312,9
171.247.85.135,2.321928094887362,5
171.250.69.111,2.807354922057604,7
98.207.48.175,2.0,4
113.190.80.34,1.0,2
117.2.128.104,3.906890595608518,15
117.2.128.105,4.321928094887363,20
171.247.85.135,1.0,2
14.183.207.0,2.584962500721156,6
66.220.152.138,0.0,1
113.190.133.164,2.584962500721156,6
117.2.128.104,2.807354922057604,7
117.2.128.105,2.0,4
171.232.27.113,0.0,1
14.183.207.0,0.0,1
27.2.96.159,0.0,1
27.67.42.249,2.321928094887362,5
117.2.128.104,0.0,1
117.2.128.105,1.584962500721156,3
171.247.85.135,2.807354922057604,7
14.182.170.35,2.0,4
27.2.96.159,0.0,1
66.249.82.220,1.0,2
66.249.82.221,2.321928094887362,5
98.207.48.175,1.0,2
100.66.76.156,0.0,1
113.185.22.125,2.0,4
113.185.26.30,1.0,2
14.182.170.35,1.584962500721156,3
27.2.96.159,2.321928094887362,5
98.207.48.175,1.0,2
131.253.25.169,2.321928094887362,5
8.37.231.40,0.0,1
14.177.157.59,3.169925001442312,9
117.2.128.104,3.7004397181410926,13
117.2.128.105,4.08746284125034,17
8.37.231.40,7.5235619560570255,184
113.183.162.46,2.807354922057604,7
117.2.128.104,3.169925001442312,9
117.2.128.105,4.39231742277876,21
171.232.27.113,0.0,1
14.183.207.0,0.0,1
66.249.77.21,0.0,1
117.2.128.104,3.0,8
117.2.128.105,3.906890595608518,15
27.2.96.159,2.807354922057604,7
66.249.77.19,0.0,1
66.249.82.220,2.0,4
66.249.82.221,2.584962500721156,6
66.249.82.222,2.584962500721156,6
100.74.89.7,2.0,4
117.2.128.104,0.0,1
171.247.85.135,2.807354922057604,7
180.93.121.93,2.807354922057604,7
66.249.82.220,1.0,2
116.97.18.239,2.0,4
117.1.57.172,2.807354922057604,7
117.2.128.104,3.459431618637298,11
117.2.128.105,3.0,8
64.233.173.156,1.584962500721156,3
64.233.173.157,2.0,4
64.233.173.158,2.584962500721156,6
116.97.18.239,1.0,2
117.1.155.201,2.584962500721156,6
117.2.128.104,2.807354922057604,7
117.2.128.105,2.584962500721156,6
171.247.85.135,2.807354922057604,7
203.113.152.125,2.0,4
14.183.207.0,2.584962500721156,6
113.190.133.164,1.0,2
116.97.18.239,1.0,2
117.2.128.104,0.0,1
117.2.128.105,0.0,1
161.225.96.152,0.0,1
66.249.82.220,2.0,4
66.249.82.221,2.0,4
66.249.82.222,0.0,1
113.190.133.164,2.0,4
117.2.128.104,4.39231742277876,21
117.2.128.105,4.169925001442312,18
161.225.96.152,2.321928094887362,5
180.93.121.93,2.584962500721156,6
69.162.124.229,0.0,1
117.2.128.104,2.0,4
117.2.128.105,2.321928094887362,5
161.225.96.152,0.0,1
66.249.71.152,0.0,1
66.249.71.153,0.0,1
69.162.124.229,1.584962500721156,3
117.2.128.104,0.0,1
118.70.16.64,0.0,1
161.225.96.152,0.0,1
14.183.207.0,3.321928094887362,10
117.2.128.104,3.584962500721156,12
117.2.128.105,3.459431618637298,11
117.2.128.104,3.8073549220576055,14
117.2.128.105,3.0,8
161.225.96.152,0.0,1
117.2.128.104,2.584962500721156,6
117.2.128.105,2.321928094887362,5
171.232.27.113,0.0,1
171.253.130.145,2.0,4
113.190.133.164,0.0,1
14.166.133.201,2.0,4
14.183.207.0,2.584962500721156,6
115.72.12.31,0.0,1
113.190.133.164,2.321928094887362,5
115.72.12.31,1.584962500721156,3
